title,writer,publisher,school,id_number,call_num,description,pubDate,img,catgory
광장 구운몽,최인훈,문학과지성사,대덕소프트웨어마이스터고등학교,IT00002512,813.6 최68ㄱ c.6,"최인훈 전집 1권. 광장은 분단 상황에서 이데올로기의 대립 속에 고뇌하던 청년의 모습을 그린 장편소설. 전후의 문제소설로 평가받고 있다. 한 지식인의 외로운 자기성찰을 밀실과 광장, 즉 남과 북의 대비를 통해 묘사하고 있다.",2008-11-13,https://image.aladin.co.kr/product/281/47/coversum/8932019150_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
 김동인 단편선  감자,김동인,문학과지성사,대덕소프트웨어마이스터고등학교,IT00002534,813.6 김25ㄱ c.7,한국문학전집의 첫 번째 권은 김동인의 단편선 <감자>. 극단적인 상황과 비극적 운명에 빠진 인물 군상들을 냉정하게 서술해낸 한국 근대 단편 문학의 선구자 김동인의 단편 12편을 수록했다. 인간과 환경에 대한 근대적 인식을 빼어난 문체와 서술로 형상화한 김동인의 빼어난 작품들을 만나볼 수 있다.,2004-12-03,https://image.aladin.co.kr/product/53/3/coversum/8932015538_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
 김동인 단편선  감자,김동인,문학과지성사,대덕소프트웨어마이스터고등학교,IT00002535,813.6 김25ㄱ c.8,한국문학전집의 첫 번째 권은 김동인의 단편선 <감자>. 극단적인 상황과 비극적 운명에 빠진 인물 군상들을 냉정하게 서술해낸 한국 근대 단편 문학의 선구자 김동인의 단편 12편을 수록했다. 인간과 환경에 대한 근대적 인식을 빼어난 문체와 서술로 형상화한 김동인의 빼어난 작품들을 만나볼 수 있다.,2004-12-03,https://image.aladin.co.kr/product/53/3/coversum/8932015538_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
상록수,심훈,문학과지성사,대덕소프트웨어마이스터고등학교,IT00002544,813.6 심96ㅅ c.4,"심훈의 장편소설 『상록수』는 1935년 동아일보 창간 15주년을 기념하여 기획된 장편소설 현상모집에 당선되어, 같은 신문 1935년 9월 10일부터 1936년 2월 15일까지 연재되었다.",2025-10-15,https://image.aladin.co.kr/product/37399/73/coversum/k132032892_1.jpg,국내도서>청소년>청소년 인물
상록수,심훈,문학과지성사,대덕소프트웨어마이스터고등학교,IT00002551,813.6 심96ㅅ c.11,"심훈의 장편소설 『상록수』는 1935년 동아일보 창간 15주년을 기념하여 기획된 장편소설 현상모집에 당선되어, 같은 신문 1935년 9월 10일부터 1936년 2월 15일까지 연재되었다.",2025-10-15,https://image.aladin.co.kr/product/37399/73/coversum/k132032892_1.jpg,국내도서>청소년>청소년 인물
 심훈 장편소설 상록수,심훈,문학과지성사,대덕소프트웨어마이스터고등학교,IT00002586,813.6 심96ㅅ,"작가 이경자가 청소년 시기에 심훈의 작품을 읽었을 때 느꼈던 당시의 경험과 감동을 추억하며 심훈의 작품을 즐겁게 소개하고 있다. 심훈의 장편소설 상록수는 1936년 동아일보 창간 15주년 기념 문예현상모집에 응모하여 당선된 작품으로, 농촌계몽운동을 시대적 배경으로 하고 있다. 
",2014-06-16,https://image.aladin.co.kr/product/4195/20/coversum/8994353429_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
불편한 편의점 2,김호연,나무옆의자,대덕소프트웨어마이스터고등학교,IT00016055,813.7 김95ㅂ v.2,"출간 후 1년이 넘도록 독자의 사랑을 받으며 베스트셀러 상위권을 지키고 있는 소설, 김호연 작가의 『불편한 편의점』이 그 두 번째 이야기로 다시 찾아왔다. 청파동 골목의 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶을 따뜻하고 유쾌하게 그렸다.",2022-08-10,https://image.aladin.co.kr/product/30370/64/coversum/s122834213_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
불편한 편의점 2,김호연,나무옆의자,대덕소프트웨어마이스터고등학교,IT00016056,813.7 김95ㅂ v.2 c.2,"출간 후 1년이 넘도록 독자의 사랑을 받으며 베스트셀러 상위권을 지키고 있는 소설, 김호연 작가의 『불편한 편의점』이 그 두 번째 이야기로 다시 찾아왔다. 청파동 골목의 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶을 따뜻하고 유쾌하게 그렸다.",2022-08-10,https://image.aladin.co.kr/product/30370/64/coversum/s122834213_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
재수사 2,장강명,은행나무,대덕소프트웨어마이스터고등학교,IT00016093,813.7 장12ㅈ v.2,"발표하는 작품마다 우리 삶과 연관된 가장 사실적인 순간을 포착해온, 그야말로 장르불문의 올라운더 소설가 장강명의 신작으로, 강력범죄수사대 소속 형사 연지혜가 22년 전 발생한 신촌 여대생 살인사건을 재수사하며 벌어지는 일을 다룬다.",2022-08-22,https://image.aladin.co.kr/product/29982/29/coversum/k992838349_1.jpg,국내도서>소설/시/희곡>추리/미스터리소설>한국 추리/미스터리소설
하얼빈,김훈,문학동네,대덕소프트웨어마이스터고등학교,IT00016100,813.7 김96ㅎ,‘우리 시대 최고의 문장가’ ‘작가들의 작가’로 일컬어지는 소설가 김훈의 신작 장편소설 『하얼빈』이 출간되었다. 『하얼빈』은 김훈이 작가로 활동하는 내내 인생 과업으로 삼아왔던 특별한 작품이다.,2022-08-03,https://image.aladin.co.kr/product/29857/0/coversum/895469991x_3.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
아버지의 해방일지,정지아,창비,대덕소프트웨어마이스터고등학교,IT00016073,813.7 정78ㅇ,김유정문학상 심훈문학대상 이효석문학상 등을 수상하며 문학성을 두루 입증받은 ‘리얼리스트’ 정지아가 무려 32년 만에 장편소설을 발표했다. 역사의 상흔과 가족의 사랑을 엮어낸 대작을 선보임으로써 선 굵은 서사에 목마른 독자들에게 한모금 청량음료 같은 해갈을 선사한다.,2022-09-02,https://image.aladin.co.kr/product/30048/51/coversum/8936438832_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
어서 오세요  휴남동 서점입니다,황보름,클레이하우스,대덕소프트웨어마이스터고등학교,IT00016074,813.7 황45ㅇ,"황보름 장편소설 『어서 오세요, 휴남동 서점입니다』가 2024년 일본 서점대상 1위(번역소설부문)를 수상했다. 일본 서점대상은 2004년 제정된 일본의 문학상으로, 서점 직원들의 ‘가장 팔고 싶은 책’ 직접 투표로 수상작이 선정된다. 2012년부터는 번역소설부문의 시상도 시작되었으며, 한국소설이 이 부문 1위를 수상한 건 손원평 작가의 『아몬드』와 『서른의 반격』에 이어 이번이 세 번째다.",2022-01-17,https://image.aladin.co.kr/product/33783/53/coversum/k872930470_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
레슨 인 케미스트리 1,보니 가머스,다산책방,대덕소프트웨어마이스터고등학교,IT00016038,843 가34ㄹ v.1,애플TV+ 드라마 레슨 인 케미스트리 원작 소설. 예순다섯 살 신인 작가의 데뷔 소설 『레슨 인 케미스트리』은 출간되자마자 각종 베스트셀러 차트의 1위를 차지했다. 이번에 출간 1주년과 애플TV+ 드라마화를 기념해 리커버판을 출간한다.,2023-10-13,https://image.aladin.co.kr/product/32628/13/coversum/k232935455_2.jpg,국내도서>소설/시/희곡>영미소설
악화의 진실,박준수,밀리언하우스,대덕소프트웨어마이스터고등학교,EM00011915,813.6 박76ㅇ,"경제 멘토 공병호 소장이 강력 추천한 책으로, 조선 말 대원군이 발행한 악화 당백전을 둘러싸고 양반, 장사치, 장돌뱅이, 노름꾼, 도둑, 술청여인 등 시대를 살아가는 인간 군상의 욕망과 다툼을 그린 한국형 역사경제팩션이다. 인류가 화폐 경제 시대로 접어들면서 자주 발생하는 '화폐의 타락'을 주제로 삼고 있다.",2010-08-05,https://image.aladin.co.kr/product/741/4/coversum/8991643671_2.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
악의,히가시노게이고,현대문학,대덕소프트웨어마이스터고등학교,EM00011934,833.6 히12ㅇ,"히가시노 게이고의 대표작 '가가 형사 시리즈'가 한국 출간 10여 년 만에 완전히 새로운 모습으로 독자들을 만난다. 악의는 '가가 형사 시리즈' 3번째 작품으로, 히가시노 게이고의 초기 대표작이자 많은 미스터리 팬들의 필독서 겸 입문서로 사랑받는 소설이다.",2019-07-25,https://image.aladin.co.kr/product/19822/35/coversum/8972750034_2.jpg,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설
나는 절대 저렇게 추하게 늙지 말아야지   심너울 소설집,심너울,아작,대덕소프트웨어마이스터고등학교,IT00011935,813.7 심194ㄴ,,,,
일곱 해의 마지막,김연수,문학동네,대덕소프트웨어마이스터고등학교,IT00012090,813.7 김64ㅇ,"파도가 바다의 일이라면 이후 8년 만에 펴내는 김연수 장편소설. 청춘, 사랑, 역사, 개인이라는 그간의 김연수 소설의 핵심 키워드를 모두 아우르는 작품으로, 한국전쟁 이후 급격히 변한 세상 앞에 선 시인 '기행'의 삶을 그려낸다.",2020-07-01,https://image.aladin.co.kr/product/24292/56/coversum/s472630412_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
조선왕비간택사건 1,월우,아름다운날,대덕소프트웨어마이스터고등학교,IT00012102,813.7 월66ㅈ v.1,월우의 로맨스 소설. 장안 모든 여인들의 흠모의 대상이자 조선 최고의 미공자라 불리는 현무군 이윤. 그가 조선 최고의 한량 자리를 포기하기 싫어 사촌 형인 임금 학의 명을 받들어 왕비간택 암행에 나선다.,2013-07-07,https://image.aladin.co.kr/product/2835/41/coversum/8993876371_1.jpg,국내도서>소설/시/희곡>로맨스소설>한국 로맨스소설
페인트,이희영,창비,대덕소프트웨어마이스터고등학교,IT00012127,813.7 이98ㅍ,제12회 창비청소년문학상 수상작. 심사위원 전원의 압도적인 지지와 청소년심사단 134명의 열렬한 찬사 속에 수상작으로 선정되어 세상에 나온 작품이다. 이희영 작가는 페인트를 통해 누구나 한 번쯤 품어 보았을 도발적인 상상력을 펼쳐 보인다.,2019-04-19,https://image.aladin.co.kr/product/18958/95/coversum/893645689x_1.jpg,국내도서>청소년>청소년 문학>청소년 소설
당신들의 천국,이청준,문학과지성사,대덕소프트웨어마이스터고등학교,EM00017791,813.6 이82ㄷ c.12,'문학과지성 소설 명작선' 2권. 이청준의 장편소설. 풍광 화려한 소록도에서 끈질기게 투병하고 있는 주민들의 삶을 통해 우리 저마다가 갖고 있는 유토피아에의 열정과 그것을 배반하는 메커니즘과의 갈등을 예리하게 해부하여 '자유와 사랑의 실천적 화해'를 제시한다.,1996-11-05,https://image.aladin.co.kr/product/3/60/coversum/8932008426_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
당신들의 천국,이청준,문학과지성사,대덕소프트웨어마이스터고등학교,EM00017781,813.6 이82ㄷ c.2,'문학과지성 소설 명작선' 2권. 이청준의 장편소설. 풍광 화려한 소록도에서 끈질기게 투병하고 있는 주민들의 삶을 통해 우리 저마다가 갖고 있는 유토피아에의 열정과 그것을 배반하는 메커니즘과의 갈등을 예리하게 해부하여 '자유와 사랑의 실천적 화해'를 제시한다.,1996-11-05,https://image.aladin.co.kr/product/3/60/coversum/8932008426_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
시선으로부터,정세랑,문학동네,대덕소프트웨어마이스터고등학교,IT00013312,813.7 정54ㅅ c.2,"데뷔 10년, 장르를 넘나들며 다양한 방식으로 이야기를 펼쳐내면서도 우리를 단 한 번도 실망시킨 적이 없는 정세랑 작가가 돌아왔다. 구상부터 완성까지 5년이 걸린 대작으로, 한국일보문학상을 수상한 피프티 피플 이후 4년 만에 내놓는 신작 장편소설이다.",2020-06-05,https://image.aladin.co.kr/product/24131/37/coversum/s962738283_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
시선으로부터,정세랑,문학동네,대덕소프트웨어마이스터고등학교,IT00013313,813.7 정54ㅅ c.3,"데뷔 10년, 장르를 넘나들며 다양한 방식으로 이야기를 펼쳐내면서도 우리를 단 한 번도 실망시킨 적이 없는 정세랑 작가가 돌아왔다. 구상부터 완성까지 5년이 걸린 대작으로, 한국일보문학상을 수상한 피프티 피플 이후 4년 만에 내놓는 신작 장편소설이다.",2020-06-05,https://image.aladin.co.kr/product/24131/37/coversum/s962738283_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
시선으로부터,정세랑,문학동네,대덕소프트웨어마이스터고등학교,IT00014620,813.7 정54ㅅ c.4,"데뷔 10년, 장르를 넘나들며 다양한 방식으로 이야기를 펼쳐내면서도 우리를 단 한 번도 실망시킨 적이 없는 정세랑 작가가 돌아왔다. 구상부터 완성까지 5년이 걸린 대작으로, 한국일보문학상을 수상한 피프티 피플 이후 4년 만에 내놓는 신작 장편소설이다.",2020-06-05,https://image.aladin.co.kr/product/24131/37/coversum/s962738283_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
일곱 해의 마지막,김연수,문학동네,대덕소프트웨어마이스터고등학교,IT00013143,813.7 김64ㅇ c.4,"파도가 바다의 일이라면 이후 8년 만에 펴내는 김연수 장편소설. 청춘, 사랑, 역사, 개인이라는 그간의 김연수 소설의 핵심 키워드를 모두 아우르는 작품으로, 한국전쟁 이후 급격히 변한 세상 앞에 선 시인 '기행'의 삶을 그려낸다.",2020-07-01,https://image.aladin.co.kr/product/24292/56/coversum/s472630412_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
탐,황석영,문학동네,대덕소프트웨어마이스터고등학교,IT00012149,813.62 황54ㅌ,,,,
삼포 가는 길,황석영,문학동네,대덕소프트웨어마이스터고등학교,IT00012150,813.62 황54ㅅ,한국 현대 소설의 대표 단편작을 뽑아 한국어.영어로 동시 수록한 '바이링궐 에디션 : 한국 현대 소설' 시리즈 7권. 삼포 가는 길의 미학적 성취는 완벽하게 구축된 장면과 오감을 파고드는 상징체계에서 그 빛을 더한다.,2012-07-25,https://image.aladin.co.kr/product/1850/89/coversum/8994006265_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
당신들의 천국,이청준,문학과지성사,대덕소프트웨어마이스터고등학교,EM00017785,813.6 이82ㄷ c.6,'문학과지성 소설 명작선' 2권. 이청준의 장편소설. 풍광 화려한 소록도에서 끈질기게 투병하고 있는 주민들의 삶을 통해 우리 저마다가 갖고 있는 유토피아에의 열정과 그것을 배반하는 메커니즘과의 갈등을 예리하게 해부하여 '자유와 사랑의 실천적 화해'를 제시한다.,1996-11-05,https://image.aladin.co.kr/product/3/60/coversum/8932008426_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
당신들의 천국,이청준,문학과지성사,대덕소프트웨어마이스터고등학교,EM00017790,813.6 이82ㄷ c.11,'문학과지성 소설 명작선' 2권. 이청준의 장편소설. 풍광 화려한 소록도에서 끈질기게 투병하고 있는 주민들의 삶을 통해 우리 저마다가 갖고 있는 유토피아에의 열정과 그것을 배반하는 메커니즘과의 갈등을 예리하게 해부하여 '자유와 사랑의 실천적 화해'를 제시한다.,1996-11-05,https://image.aladin.co.kr/product/3/60/coversum/8932008426_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
당신들의 천국,이청준,문학과지성사,대덕소프트웨어마이스터고등학교,EM00017793,813.6 이82ㄷ c.14,'문학과지성 소설 명작선' 2권. 이청준의 장편소설. 풍광 화려한 소록도에서 끈질기게 투병하고 있는 주민들의 삶을 통해 우리 저마다가 갖고 있는 유토피아에의 열정과 그것을 배반하는 메커니즘과의 갈등을 예리하게 해부하여 '자유와 사랑의 실천적 화해'를 제시한다.,1996-11-05,https://image.aladin.co.kr/product/3/60/coversum/8932008426_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
멋진 신세계,올더스 헉슬리,문예출판사,대덕소프트웨어마이스터고등학교,EM00017911,843 헉57ㅁ c.3,"올더스 헉슬리는 명문 집안 출신의 영국 작가로서 광범위한 지식뿐 아니라 예리한 지성과 우아한 문체, 그리고 때로는 냉소적인 유머 감각으로 유명하다. 그가 1932년에 발표한 작품 멋진 신세계는 금세기에 미래를 가장 깊이 있고 날카롭게 파헤친 작품 중의 하나로 평가받는다.",2015-06-12,https://image.aladin.co.kr/product/6083/61/coversum/8973814729_2.jpg,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설
멋진 신세계,올더스 헉슬리,문예출판사,대덕소프트웨어마이스터고등학교,EM00017912,843 헉57ㅁ c.4,"올더스 헉슬리는 명문 집안 출신의 영국 작가로서 광범위한 지식뿐 아니라 예리한 지성과 우아한 문체, 그리고 때로는 냉소적인 유머 감각으로 유명하다. 그가 1932년에 발표한 작품 멋진 신세계는 금세기에 미래를 가장 깊이 있고 날카롭게 파헤친 작품 중의 하나로 평가받는다.",2015-06-12,https://image.aladin.co.kr/product/6083/61/coversum/8973814729_2.jpg,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설
멋진 신세계,올더스 헉슬리,문예출판사,대덕소프트웨어마이스터고등학교,EM00017920,843 헉57ㅁ c.12,"올더스 헉슬리는 명문 집안 출신의 영국 작가로서 광범위한 지식뿐 아니라 예리한 지성과 우아한 문체, 그리고 때로는 냉소적인 유머 감각으로 유명하다. 그가 1932년에 발표한 작품 멋진 신세계는 금세기에 미래를 가장 깊이 있고 날카롭게 파헤친 작품 중의 하나로 평가받는다.",2015-06-12,https://image.aladin.co.kr/product/6083/61/coversum/8973814729_2.jpg,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설
멋진 신세계,올더스 헉슬리,문예출판사,대덕소프트웨어마이스터고등학교,EM00017916,843 헉57ㅁ c.8,"올더스 헉슬리는 명문 집안 출신의 영국 작가로서 광범위한 지식뿐 아니라 예리한 지성과 우아한 문체, 그리고 때로는 냉소적인 유머 감각으로 유명하다. 그가 1932년에 발표한 작품 멋진 신세계는 금세기에 미래를 가장 깊이 있고 날카롭게 파헤친 작품 중의 하나로 평가받는다.",2015-06-12,https://image.aladin.co.kr/product/6083/61/coversum/8973814729_2.jpg,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설
멋진 신세계,올더스 헉슬리,문예출판사,대덕소프트웨어마이스터고등학교,EM00017919,843 헉57ㅁ c.11,"올더스 헉슬리는 명문 집안 출신의 영국 작가로서 광범위한 지식뿐 아니라 예리한 지성과 우아한 문체, 그리고 때로는 냉소적인 유머 감각으로 유명하다. 그가 1932년에 발표한 작품 멋진 신세계는 금세기에 미래를 가장 깊이 있고 날카롭게 파헤친 작품 중의 하나로 평가받는다.",2015-06-12,https://image.aladin.co.kr/product/6083/61/coversum/8973814729_2.jpg,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설
불편한 편의점 2,김호연,나무옆의자,대덕소프트웨어마이스터고등학교,IT00016058,813.7 김95ㅂ v.2 c.4,"출간 후 1년이 넘도록 독자의 사랑을 받으며 베스트셀러 상위권을 지키고 있는 소설, 김호연 작가의 『불편한 편의점』이 그 두 번째 이야기로 다시 찾아왔다. 청파동 골목의 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶을 따뜻하고 유쾌하게 그렸다.",2022-08-10,https://image.aladin.co.kr/product/30370/64/coversum/s122834213_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
세상의 마지막 기차역,무라세 다케시,모모,대덕소프트웨어마이스터고등학교,IT00016063,833.6 무292ㅅ c.2,"독자들의 입소문으로 만들어진 초대형 베스트셀러, 《세상의 마지막 기차역》의 50만 부 판매 기념 리커버 에디션. 현실 너머 사고로 죽은 이들이 도착하게 될 또 다른 세상의 마지막 기차역을 상상하며 그려내 뭉클함을 더욱 강조했다.",2025-07-17,https://image.aladin.co.kr/product/36803/80/coversum/k412030900_1.jpg,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설
하얼빈,김훈,문학동네,대덕소프트웨어마이스터고등학교,IT00016101,813.7 김96ㅎ c.2,‘우리 시대 최고의 문장가’ ‘작가들의 작가’로 일컬어지는 소설가 김훈의 신작 장편소설 『하얼빈』이 출간되었다. 『하얼빈』은 김훈이 작가로 활동하는 내내 인생 과업으로 삼아왔던 특별한 작품이다.,2022-08-03,https://image.aladin.co.kr/product/29857/0/coversum/895469991x_3.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
하얼빈,김훈,문학동네,대덕소프트웨어마이스터고등학교,IT00016102,813.7 김96ㅎ c.3,‘우리 시대 최고의 문장가’ ‘작가들의 작가’로 일컬어지는 소설가 김훈의 신작 장편소설 『하얼빈』이 출간되었다. 『하얼빈』은 김훈이 작가로 활동하는 내내 인생 과업으로 삼아왔던 특별한 작품이다.,2022-08-03,https://image.aladin.co.kr/product/29857/0/coversum/895469991x_3.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
삼부녀,손창섭,예옥,대덕소프트웨어마이스터고등학교,EM00011920,813.62 손82ㅅ,"2010년 6월 23일 일본 도쿄에서 타계한 손창섭 작가의 장편소설. 손창섭 작가가 한국을 떠나기 전 한국에서 발표한 마지막 작품으로, 「주간여성」에 연재되었던 세태소설이다. 지금 우리 사회가 앓고 있는 가족 해체의 문제를 다룬 이 작품은, 원조교제, 계약 가족 등 파격적인 스토리 구성으로써 한국의 인습적인 가족사회의 부조리를 비판하고 새로운 대안 가족을 제시하고 있다.",2010-08-23,https://image.aladin.co.kr/product/762/66/coversum/8993241171_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
그 칼로는 죽일 수 없어,모리카와 토모키,Book Plaza(북플라자),대덕소프트웨어마이스터고등학교,IT00011930,833.6 모446ㄱ,"아마추어 영화감독 시치사와는 이탈리아 여행 중에 멋진 칼 하나를 구입한다. 칼의 존재를 잊고 지내던 어느 날, 꿈에 나타난 어떤 사람이 “그 칼로 죽인 생명체는 다음날 4시 32분에 되살아난다”는 말을 하고 사라진다. 이후 다음 사람을 죽이는 장면을 찍기로 결심하는데….",2019-12-10,https://image.aladin.co.kr/product/22061/70/coversum/k962636916_1.jpg,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설
달 너머로 달리는 말,김훈,파란북,대덕소프트웨어마이스터고등학교,IT00011970,813.7 김96ㄷ,"대륙을 가로지르는 강의 이름은 나하(奈河). 이 강을 사이에 두고 북으로는 초(草), 남으로는 단(旦) 나라가 소수부족들을 통합해 지배 세력을 형성한다. 결코 화합할 수 없는 이 두 세력 사이에 전쟁과 일상은 구분되지 않는다. 전쟁은 숙명과도 같았고 그 어떤 다툼보다 잔혹했다.",2020-06-15,https://image.aladin.co.kr/product/24147/96/coversum/s482630705_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
독소 소설,히가시노 게이고,재인,대덕소프트웨어마이스터고등학교,IT00011978,833.6 히12ㄷ,본격 미스터리에 집중해 온 작가 히가시노 게이고는 1995년 『괴소 소설』이라는 단편 모음집을 발표하면서 유머 소설 장르에 처음으로 도전한다. 그 폭발적인 반응에 힘입어 이듬해 새로 내놓은 작품이 『독소 소설』이다.,2020-04-30,https://image.aladin.co.kr/product/24265/88/coversum/899098288x_1.jpg,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설
루팡의 딸,요코제키 다이,북플라자,대덕소프트웨어마이스터고등학교,IT00011983,833.6 요875ㄹ,도둑 집안의 대부 이와오에게는 하나코라는 손녀딸이 있다. 하나코는 자신의 신분을 숨긴 채 경찰 집안의 장남 카즈마와 사귀고 있다. 그러던 어느 날 이와오가 괴한에 의해 피살되는 일이 발생하는데…. 상상치도 못할 범인의 정체는?,2019-09-25,https://image.aladin.co.kr/product/20773/98/coversum/8998274418_2.jpg,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설
살인 카드 게임,제임스 패터슨,북플라자,대덕소프트웨어마이스터고등학교,IT00012009,843 패68ㅅ,"추리소설계의 거장 제임스 패터슨이 쓴 인기 미드 [인스팅트] 원작소설. 피비린내가 진동하는 살인현장에 떨어진 한 장의 트럼프 카드, 그 카드가 다음 살인의 희생자를 예고한다는 발칙한 설정에서 출발하는 작품이다.",2018-05-25,https://image.aladin.co.kr/product/14798/82/coversum/8998274159_1.jpg,국내도서>소설/시/희곡>추리/미스터리소설>영미 추리/미스터리소설
삼생삼세십리도화   당칠공자 장편소설,당칠공자,문학동네,대덕소프트웨어마이스터고등학교,IT00012012,823.7 당86ㅅ,,,,
페인트,이희영,창비,대덕소프트웨어마이스터고등학교,IT00013757,813.7 이98ㅍ c.2,제12회 창비청소년문학상 수상작. 심사위원 전원의 압도적인 지지와 청소년심사단 134명의 열렬한 찬사 속에 수상작으로 선정되어 세상에 나온 작품이다. 이희영 작가는 페인트를 통해 누구나 한 번쯤 품어 보았을 도발적인 상상력을 펼쳐 보인다.,2019-04-19,https://image.aladin.co.kr/product/18958/95/coversum/893645689x_1.jpg,국내도서>청소년>청소년 문학>청소년 소설
화이트 호스,강화길,문학동네,대덕소프트웨어마이스터고등학교,IT00012148,813.7 강95ㅎ c.2,"'음복(飮福)'으로 2020 젊은작가상 대상을 수상하며 지금 가장 뜨겁게 주목받고 있는 소설가 강화길의 두번째 소설집. 이제 강화길은 여성의 신체에 가해지는 위협뿐만 아니라 소문과 험담, 부당한 인식과 관습처럼 눈에 보이지는 않지만 여성을 교묘하게 억압하는 거대한 구조를 파헤친다.",2020-06-12,https://image.aladin.co.kr/product/24191/87/coversum/8954672221_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
만각 스님,황석영,문학동네,대덕소프트웨어마이스터고등학교,IT00012151,813.62 황54ㅁ,"한국문학의 살아 있는 거장 황석영의 중단편전집이 새로이 출간되었다. 처음 출간된 지 20년이 지난 중단편전집의 체재와 표기 등을 가다듬고, 장정을 새롭게 하고, 신작 「만각 스님」까지 포함해 완전한 중단편전집으로 개비한 것이다.",2020-05-15,https://image.aladin.co.kr/product/24075/10/coversum/895467156x_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
당신들의 천국,이청준,문학과지성사,대덕소프트웨어마이스터고등학교,EM00017782,813.6 이82ㄷ c.3,'문학과지성 소설 명작선' 2권. 이청준의 장편소설. 풍광 화려한 소록도에서 끈질기게 투병하고 있는 주민들의 삶을 통해 우리 저마다가 갖고 있는 유토피아에의 열정과 그것을 배반하는 메커니즘과의 갈등을 예리하게 해부하여 '자유와 사랑의 실천적 화해'를 제시한다.,1996-11-05,https://image.aladin.co.kr/product/3/60/coversum/8932008426_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
당신들의 천국,이청준,문학과지성사,대덕소프트웨어마이스터고등학교,EM00017787,813.6 이82ㄷ c.8,'문학과지성 소설 명작선' 2권. 이청준의 장편소설. 풍광 화려한 소록도에서 끈질기게 투병하고 있는 주민들의 삶을 통해 우리 저마다가 갖고 있는 유토피아에의 열정과 그것을 배반하는 메커니즘과의 갈등을 예리하게 해부하여 '자유와 사랑의 실천적 화해'를 제시한다.,1996-11-05,https://image.aladin.co.kr/product/3/60/coversum/8932008426_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
멋진 신세계,올더스 헉슬리,문예출판사,대덕소프트웨어마이스터고등학교,EM00017922,843 헉57ㅁ c.14,"올더스 헉슬리는 명문 집안 출신의 영국 작가로서 광범위한 지식뿐 아니라 예리한 지성과 우아한 문체, 그리고 때로는 냉소적인 유머 감각으로 유명하다. 그가 1932년에 발표한 작품 멋진 신세계는 금세기에 미래를 가장 깊이 있고 날카롭게 파헤친 작품 중의 하나로 평가받는다.",2015-06-12,https://image.aladin.co.kr/product/6083/61/coversum/8973814729_2.jpg,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설
